customer_id,qtt_order,total_spent,last_order
38872,321,102814.86,2022-08-01 09:00:00
38873,33,493437.81,2022-11-09 00:00:00
38874,42,46892.06,2022-04-12 11:00:00
38875,237,974589.26,2022-07-31 14:00:00
38876,70,106206.19,2022-04-25 14:00:00
38877,28,47806.75,2022-01-11 09:00:00
38878,149,106874.9,2022-03-30 16:00:00
38879,8,63911.01,2022-05-05 03:00:00
38880,37,518608.19,2022-03-02 09:00:00
38881,357,706916.61,2022-06-13 21:00:00
38882,95,696163.08,2022-07-15 17:00:00
38883,23,20325.31,2022-06-01 03:00:00
38884,58,581062.11,2022-01-29 08:00:00
38885,15,66790.6,2022-09-19 04:00:00
38886,81,605143.53,2022-06-09 07:00:00
38887,144,322704.29,2022-09-23 14:00:00
38888,76,84913.91,2022-10-10 19:00:00
38889,9,6394.23,2022-03-03 05:00:00
38890,27,82524.11,2022-02-01 21:00:00
38891,66,119667.24,2022-02-22 14:00:00
38892,136,108106.28,2022-09-13 19:00:00
38893,147,60579.52,2022-06-09 14:00:00
38894,142,487970.86,2022-05-17 18:00:00
38895,84,1102.94,2022-06-26 15:00:00
38896,121,109767.85,2022-10-08 16:00:00
38897,92,507772.5,2022-01-02 09:00:00
38898,8,6286.46,2022-07-02 14:00:00
38899,25,784989.64,2022-10-15 16:00:00
38900,67,210272.57,2022-01-10 14:00:00
38901,106,255643.76,2022-09-12 12:00:00
38902,393,32322.32,2022-03-05 20:00:00
38903,215,77503.65,2022-02-26 01:00:00
38904,151,308317.6,2022-03-30 10:00:00
38905,35,246949.44,2022-07-20 23:00:00
38906,239,75642.55,2022-08-08 17:00:00
38907,84,984748.62,2022-09-24 15:00:00
38908,303,28106.77,2022-03-18 00:00:00
38909,385,186941.21,2022-10-20 11:00:00
38910,609,461503.11,2022-08-26 13:00:00
38911,45,70496.84,2022-02-13 11:00:00
38912,34,110402.21,2022-07-10 08:00:00
38913,8,83460.9,2022-04-09 23:00:00
38914,108,153337.18,2022-04-17 16:00:00
38915,29,15602.5,2022-06-26 04:00:00
38916,42,138727.63,2022-06-04 13:00:00
38917,15,155241.93,2022-08-08 14:00:00
38918,56,121660.37,2022-03-20 05:00:00
38919,103,18782.83,2022-06-08 02:00:00
38920,109,92804.7,2022-03-27 03:00:00
38921,3,9051.6,2022-09-25 14:00:00
38922,132,180111.36,2022-09-22 13:00:00
38923,100,37242.32,2022-07-16 13:00:00
38924,51,27212.61,2022-02-17 01:00:00
38925,42,15439.46,2022-05-10 16:00:00
38926,2,204183.09,2022-03-12 05:00:00
38927,157,50234.84,2022-03-09 17:00:00
38928,84,103357.13,2022-10-30 22:00:00
38929,54,64757.23,2022-11-17 10:00:00
38930,7,154945.97,2022-02-16 01:00:00
38931,77,41360.13,2022-10-03 16:00:00
38932,98,92086.91,2022-03-16 15:00:00
38933,34,153519.86,2022-05-25 17:00:00
38934,324,29401.47,2022-05-18 00:00:00
38935,118,475821.61,2022-05-14 17:00:00
38936,118,51738.75,2022-09-04 09:00:00
38937,64,31756.82,2022-03-17 23:00:00
38938,32,69480.4,2022-09-05 13:00:00
38939,95,572689.79,2022-10-08 21:00:00
38940,40,599033.97,2022-09-09 06:00:00
38941,489,122677.68,2022-05-11 18:00:00
38942,118,238540.82,2022-07-22 14:00:00
38943,100,231842.9,2022-05-01 22:00:00
38944,5,121466.36,2022-09-20 03:00:00
38945,659,376943.92,2022-09-24 19:00:00
38946,8,49959.95,2022-05-17 02:00:00
38947,21,69268.94,2022-05-23 23:00:00
38948,45,121597.97,2022-07-12 06:00:00
38949,47,137881.61,2022-10-19 04:00:00
38950,601,488967.44,2022-06-01 09:00:00
38951,209,1004867.93,2022-05-29 02:00:00
38952,13,40749.33,2022-04-23 19:00:00
38953,26,608163.75,2022-04-28 01:00:00
38954,225,952286.24,2022-10-03 04:00:00
38955,30,68859.5,2022-07-02 09:00:00
38956,69,274245.78,2022-06-02 03:00:00
38957,10,135695.81,2022-03-15 23:00:00
38958,6,87796.79,2022-03-27 09:00:00
38959,186,1022386.65,2022-07-21 18:00:00
38960,28,135317.18,2022-04-13 04:00:00
38961,60,205937.79,2022-02-18 17:00:00
38962,39,1350248.7,2022-12-05 22:00:00
38963,325,675918.26,2022-06-16 04:00:00
38964,87,240178.42,2022-09-23 00:00:00
38965,23,36839.28,2022-06-03 23:00:00
38966,34,16291.77,2022-11-02 16:00:00
38967,10,118868.08,2022-07-06 04:00:00
38968,13,498075.03,2022-12-04 14:00:00
38969,27,345442.05,2022-04-22 18:00:00
38970,11,138091.73,2022-01-29 18:00:00
38971,282,108096.32,2022-09-26 08:00:00
38972,84,44262.38,2022-07-27 09:00:00
38973,16,235676.13,2022-03-22 12:00:00
38974,150,72031.35,2022-03-13 11:00:00
38975,510,240361.5,2022-06-30 06:00:00
38976,52,105952.24,2022-04-25 04:00:00
38977,253,569032.81,2022-02-06 09:00:00
38978,24,284490.61,2022-04-15 10:00:00
38979,73,235475.57,2022-09-21 07:00:00
38980,11,136575.02,2022-06-02 18:00:00
38981,187,67678.26,2022-09-28 20:00:00
38982,48,16346.84,2022-01-06 04:00:00
38983,64,96068.36,2022-06-03 14:00:00
38984,53,165811.79,2022-09-02 14:00:00
38985,145,50953.09,2022-03-18 21:00:00
38986,53,110274.29,2022-01-31 17:00:00
38987,10,74258.07,2022-01-17 19:00:00
38988,194,35136.26,2022-09-20 12:00:00
38989,176,856743.62,2022-09-02 17:00:00
38990,35,396393.13,2022-10-14 10:00:00
38991,121,111596.11,2022-10-08 11:00:00
38992,27,46691.3,2022-01-15 17:00:00
38993,40,168196.87,2022-06-30 01:00:00
38994,255,43786.02,2022-03-08 18:00:00
38995,83,51774.88,2022-07-09 17:00:00
38996,14,13823.73,2022-04-07 09:00:00
38997,100,59676.49,2022-09-17 03:00:00
38998,70,172326.99,2022-08-18 10:00:00
38999,35,66005.55,2022-08-28 15:00:00
39000,36,174054.53,2022-09-26 13:00:00
39001,119,61685.98,2022-10-17 22:00:00
39002,32,153880.11,2022-03-13 13:00:00
39003,55,93826.94,2022-02-11 19:00:00
39004,370,2215.99,2022-01-23 16:00:00
39005,66,629334.91,2022-06-01 17:00:00
39006,286,795253.14,2022-08-21 13:00:00
39007,259,106319.2,2022-07-20 19:00:00
39008,29,103613.91,2022-05-11 12:00:00
39009,108,107276.57,2022-06-22 05:00:00
39010,412,49139.95,2022-02-11 15:00:00
39011,10,179800.82,2022-09-07 05:00:00
39012,264,434706.13,2022-07-01 10:00:00
39013,16,6363.82,2022-02-24 16:00:00
39014,117,176105.76,2022-07-19 08:00:00
39015,105,186485.71,2022-01-30 22:00:00
39016,27,324565.25,2022-06-21 03:00:00
39017,58,145537.07,2022-03-22 16:00:00
39018,99,496283.11,2022-06-30 08:00:00
39019,409,100311.5,2022-01-26 07:00:00
39020,17,21641.59,2022-09-20 08:00:00
39021,223,81062.88,2022-07-17 20:00:00
39022,69,38985.43,2022-06-14 06:00:00
39023,22,305934.6,2022-03-29 00:00:00
39024,163,343020.78,2022-04-07 05:00:00
39025,16,150755.92,2022-05-18 17:00:00
39026,238,104549.42,2022-11-20 18:00:00
39027,5,15085.05,2022-01-12 17:00:00
39028,148,183265.39,2022-08-24 17:00:00
39029,21,100342.0,2022-05-14 19:00:00
39030,3,3127.63,2022-05-21 15:00:00
39031,38,393297.81,2022-07-30 17:00:00
39032,100,34107.48,2022-10-28 02:00:00
39033,368,6865.61,2022-09-04 12:00:00
39034,34,51857.02,2022-10-23 17:00:00
39035,262,117868.04,2022-10-22 14:00:00
39036,42,364432.78,2022-03-28 04:00:00
39037,14,92924.03,2022-06-20 15:00:00
39038,333,120120.32,2022-11-09 17:00:00
39039,35,109746.43,2022-08-17 17:00:00
39040,93,115802.05,2022-03-15 09:00:00
39041,72,257276.66,2022-11-26 14:00:00
39042,5,8620.17,2022-10-10 16:00:00
39043,5,347962.39,2022-03-09 06:00:00
39044,75,34119.75,2022-09-05 01:00:00
39045,18,38402.23,2021-12-30 07:00:00
39046,100,62003.26,2022-09-02 21:00:00
39047,61,15757.64,2022-03-09 03:00:00
39048,33,50024.73,2022-08-10 13:00:00
39049,3,7435.17,2022-08-08 04:00:00
39050,248,141477.29,2022-01-21 19:00:00
39051,97,269608.36,2022-09-25 22:00:00
39052,22,5753.46,2022-07-04 16:00:00
39053,13,52629.28,2022-08-15 22:00:00
39054,18,9593.33,2022-08-29 04:00:00
39055,156,248584.41,2022-08-31 15:00:00
39056,7,121133.98,2022-09-27 17:00:00
39057,7,7906.41,2022-04-08 13:00:00
39058,41,1143249.48,2022-08-07 20:00:00
39059,89,288932.76,2022-10-14 04:00:00
39060,160,597366.13,2022-10-31 18:00:00
39061,463,715940.71,2022-05-12 18:00:00
39062,28,482887.69,2022-02-21 03:00:00
39063,331,376686.83,2022-08-07 06:00:00
39064,74,395823.09,2022-03-06 20:00:00
39065,32,713094.18,2022-06-30 13:00:00
39066,136,98351.0,2022-06-20 20:00:00
39067,158,126612.64,2022-06-02 05:00:00
39068,15,126915.12,2022-05-01 15:00:00
39069,13,132365.35,2022-10-12 07:00:00
39070,79,32235.26,2022-03-19 05:00:00
39071,103,36980.4,2022-02-20 22:00:00
39072,63,63074.63,2022-02-23 18:00:00
39073,84,973377.96,2022-03-17 12:00:00
39074,45,96322.48,2022-03-31 09:00:00
39075,23,252978.91,2022-08-07 23:00:00
39076,1060,1086108.54,2022-10-01 14:00:00
39077,53,50840.69,2022-08-07 09:00:00
39078,120,265068.37,2022-05-15 13:00:00
39079,51,343294.09,2022-10-07 06:00:00
39080,205,129816.96,2022-08-12 03:00:00
39081,358,201200.94,2022-04-14 13:00:00
39082,31,96911.73,2022-07-05 09:00:00
39083,95,9146.64,2022-11-27 12:00:00
39084,44,586305.85,2022-11-27 18:00:00
39085,129,884901.86,2022-05-30 12:00:00
39086,25,241771.33,2022-04-27 08:00:00
39087,7,22235.93,2022-12-04 03:00:00
39088,13,74695.5,2022-01-20 09:00:00
39089,8,74398.88,2022-07-19 14:00:00
39090,48,126379.03,2022-09-11 00:00:00
39091,28,26924.43,2022-06-15 08:00:00
39092,263,1037.74,2022-05-05 17:00:00
39093,37,513219.22,2022-09-04 14:00:00
39094,805,414250.04,2022-10-05 04:00:00
39095,50,92493.49,2022-02-13 22:00:00
39096,67,718463.14,2022-03-25 05:00:00
39097,19,45923.72,2022-09-07 20:00:00
39098,84,305777.35,2022-02-03 23:00:00
39099,98,60126.29,2022-08-21 08:00:00
39100,3,88238.73,2022-02-03 15:00:00
39101,21,284399.41,2022-11-13 23:00:00
39102,132,176804.73,2022-07-05 17:00:00
39103,19,214336.21,2022-08-21 21:00:00
39104,72,100930.16,2022-08-05 05:00:00
39105,763,47827.28,2022-07-01 17:00:00
39106,110,875886.16,2022-09-01 08:00:00
39107,61,101503.45,2022-07-09 05:00:00
39108,263,705913.36,2022-04-14 08:00:00
39109,170,216593.2,2022-09-24 22:00:00
39110,63,62105.32,2022-06-27 06:00:00
39111,89,831293.56,2022-07-05 20:00:00
39112,501,237404.14,2022-11-26 19:00:00
39113,19,781253.46,2022-01-09 21:00:00
39114,211,663027.1,2022-07-21 07:00:00
39115,135,55136.8,2022-12-05 18:00:00
39116,49,69291.59,2022-10-08 17:00:00
39117,5,50410.78,2022-03-15 09:00:00
39118,88,33303.98,2022-03-17 09:00:00
39119,90,457147.05,2022-03-31 15:00:00
39120,117,1357704.9,2022-02-18 12:00:00
39121,84,272421.33,2022-09-26 16:00:00
39122,50,29363.13,2022-07-28 18:00:00
39123,23,238448.75,2022-09-10 16:00:00
39124,15,48496.91,2022-07-11 22:00:00
39125,110,794443.74,2022-05-01 05:00:00
39126,10,64768.49,2022-10-07 04:00:00
39127,165,52398.78,2022-02-15 18:00:00
39128,262,232939.62,2022-08-18 16:00:00
39129,23,102057.42,2022-04-21 19:00:00
39130,59,88457.46,2022-04-06 07:00:00
39131,10,116303.72,2022-03-08 09:00:00
39132,32,330538.9,2022-12-08 22:00:00
39133,314,720591.75,2022-09-24 09:00:00
39134,21,32216.94,2022-05-21 10:00:00
39135,31,11463.26,2022-02-08 23:00:00
39136,86,106199.44,2022-07-31 13:00:00
39137,20,458051.77,2022-06-23 14:00:00
39138,41,23682.49,2022-10-09 08:00:00
39139,74,91860.15,2022-11-03 16:00:00
39140,71,43880.84,2022-04-15 03:00:00
39141,16,35423.5,2022-06-04 03:00:00
39142,55,396465.57,2022-08-31 02:00:00
39143,46,155669.3,2022-10-25 11:00:00
39144,142,203318.77,2022-06-02 04:00:00
39145,44,109783.4,2022-10-01 20:00:00
39146,47,365927.01,2022-04-29 23:00:00
39147,276,238696.04,2022-04-22 21:00:00
39148,74,105378.25,2022-08-03 09:00:00
39149,110,115161.91,2022-04-09 10:00:00
39150,17,136430.42,2022-07-03 16:00:00
39151,36,193362.92,2022-02-19 14:00:00
39152,3,41164.82,2022-02-14 18:00:00
39153,140,108779.8,2022-03-27 10:00:00
39154,168,338564.11,2022-05-25 01:00:00
39155,178,39907.14,2022-03-18 23:00:00
39156,40,561031.88,2022-12-01 12:00:00
39157,350,424065.61,2022-11-07 14:00:00
39158,115,101011.7,2022-04-06 05:00:00
39159,7,110169.89,2022-03-26 01:00:00
39160,72,234727.72,2022-06-17 12:00:00
39161,59,242070.98,2022-10-13 04:00:00
39162,373,192328.6,2022-08-30 15:00:00
39163,183,268856.45,2022-06-07 03:00:00
39164,79,143759.14,2022-08-28 01:00:00
39165,27,156732.36,2022-07-11 23:00:00
39166,51,191216.2,2022-11-04 09:00:00
39167,9,6730.92,2022-04-04 15:00:00
39168,30,1129447.7,2022-05-19 22:00:00
39169,119,41875.79,2022-03-10 08:00:00
39170,101,700045.37,2022-05-14 10:00:00
39171,142,112708.39,2022-04-17 12:00:00
39172,118,248663.86,2022-11-01 22:00:00
39173,60,150172.88,2022-07-14 08:00:00
39174,55,471211.21,2022-06-30 22:00:00
39175,78,443952.98,2022-02-12 09:00:00
39176,10,186891.8,2022-04-12 15:00:00
39177,67,145166.66,2022-06-24 18:00:00
39178,41,109184.2,2022-08-11 11:00:00
39179,18,11250.75,2022-03-22 12:00:00
39180,97,323907.58,2022-09-29 04:00:00
39181,38,353619.86,2022-07-30 21:00:00
39182,23,20039.08,2022-07-23 09:00:00
39183,18,88337.37,2022-02-16 08:00:00
39184,96,204271.8,2022-03-05 12:00:00
39185,393,150886.62,2022-10-12 01:00:00
39186,72,199991.44,2022-03-22 06:00:00
39187,3,202043.98,2022-04-11 00:00:00
39188,25,161940.98,2022-10-08 23:00:00
39189,79,210815.65,2022-08-10 19:00:00
39190,15,28546.28,2022-07-26 06:00:00
39191,215,136585.76,2022-09-05 02:00:00
39192,21,62332.59,2022-03-28 11:00:00
39193,7,197191.68,2022-03-07 18:00:00
39194,71,33089.77,2022-11-23 07:00:00
39195,75,21437.13,2022-02-13 01:00:00
39196,56,112222.79,2022-03-31 23:00:00
39197,27,65075.82,2022-02-05 17:00:00
39198,82,184107.45,2022-09-19 02:00:00
39199,40,278682.74,2022-04-30 09:00:00
39200,3,33846.51,2022-01-11 19:00:00
39201,29,168349.21,2022-07-20 07:00:00
39202,4,59069.4,2022-08-30 10:00:00
39203,57,323363.87,2022-10-16 00:00:00
39204,63,74838.17,2022-03-07 12:00:00
39205,81,121096.62,2022-06-18 12:00:00
39206,91,561381.53,2022-08-21 11:00:00
39207,89,435906.13,2022-03-15 17:00:00
39208,11,66096.89,2022-02-17 12:00:00
39209,11,143487.99,2022-10-09 12:00:00
39210,70,693358.63,2022-04-26 17:00:00
39211,85,152964.44,2022-01-08 12:00:00
39212,76,105648.03,2022-06-15 01:00:00
39213,29,120168.71,2022-09-14 20:00:00
39214,107,376708.88,2022-03-03 08:00:00
39215,94,56684.8,2022-03-16 09:00:00
39216,7,5210.46,2022-04-22 22:00:00
39217,37,35701.79,2022-06-14 19:00:00
39218,49,935361.75,2022-07-13 17:00:00
39219,5,130869.58,2022-01-08 20:00:00
39220,343,409842.94,2022-08-14 18:00:00
39221,76,94826.34,2022-02-16 14:00:00
39222,38,133676.24,2022-03-23 08:00:00
39223,214,526205.14,2022-04-25 07:00:00
39224,31,90892.8,2022-05-23 20:00:00
39225,18,269182.58,2022-05-31 19:00:00
39226,50,15440.91,2022-08-15 23:00:00
39227,13,1653305.46,2022-09-20 11:00:00
39228,55,164709.87,2022-03-15 15:00:00
39229,8,94924.6,2022-09-13 21:00:00
39230,6,30790.87,2022-04-15 03:00:00
39231,36,50514.68,2022-01-02 11:00:00
39232,145,33427.05,2022-11-07 21:00:00
39233,81,157703.79,2022-06-05 09:00:00
39234,48,233165.34,2022-09-06 02:00:00
39235,83,214978.79,2022-07-17 13:00:00
39236,73,300921.04,2022-11-14 04:00:00
39237,27,260933.81,2022-09-13 02:00:00
39238,290,373573.19,2022-11-25 00:00:00
39239,301,34180.95,2022-02-26 16:00:00
39240,54,77832.88,2022-10-07 11:00:00
39241,7,257557.48,2022-05-07 02:00:00
39242,54,651214.25,2022-04-08 13:00:00
39243,9,24781.62,2022-08-19 05:00:00
39244,80,143598.21,2022-10-06 17:00:00
39245,139,243191.91,2022-10-06 08:00:00
39246,198,140439.89,2022-07-08 23:00:00
39247,145,116192.33,2022-02-06 15:00:00
39248,6,63079.17,2022-07-16 12:00:00
39249,176,37202.41,2022-04-10 18:00:00
39250,63,262513.59,2022-03-27 12:00:00
39251,17,96645.54,2022-04-29 09:00:00
39252,47,8957.93,2022-03-15 17:00:00
39253,151,136124.27,2022-05-26 05:00:00
39254,18,73351.36,2022-02-04 20:00:00
39255,47,130341.31,2022-08-17 23:00:00
39256,24,15044.1,2022-07-25 17:00:00
39257,3,13546.03,2022-05-02 13:00:00
39258,6,189860.72,2022-09-04 19:00:00
39259,53,179757.93,2022-06-14 06:00:00
39260,23,187315.39,2022-07-11 11:00:00
39261,87,145190.54,2022-06-06 07:00:00
39262,94,50293.02,2022-02-27 23:00:00
39263,113,340704.13,2022-03-16 00:00:00
39264,125,40667.32,2022-06-30 22:00:00
39265,319,1268913.53,2022-02-24 16:00:00
39266,29,24437.83,2022-10-06 19:00:00
39267,114,224668.61,2022-07-29 21:00:00
39268,25,444601.99,2022-02-14 09:00:00
39269,4,242000.29,2022-08-19 23:00:00
39270,4,201765.82,2022-06-10 00:00:00
39271,568,326945.18,2022-08-30 08:00:00
39272,30,77384.77,2022-04-14 12:00:00
39273,122,8444.32,2022-02-11 19:00:00
39274,10,174037.67,2022-04-06 17:00:00
39275,110,187208.8,2022-06-19 12:00:00
39276,290,192374.55,2022-05-22 06:00:00
39277,289,39937.02,2022-03-27 05:00:00
39278,13,84583.58,2022-04-26 06:00:00
39279,76,327009.56,2022-08-19 23:00:00
39280,5,77832.06,2022-03-07 05:00:00
39281,40,160428.73,2022-08-13 02:00:00
39282,14,149025.77,2022-05-02 23:00:00
39283,47,40100.43,2022-02-10 17:00:00
39284,290,226519.42,2022-06-28 23:00:00
39285,263,45670.86,2022-06-11 10:00:00
39286,41,237930.9,2022-09-26 12:00:00
39287,68,113742.0,2022-07-20 13:00:00
39288,152,27537.37,2022-05-02 00:00:00
39289,19,9782.96,2022-08-21 05:00:00
39290,35,74550.22,2022-07-21 19:00:00
39291,10,31246.06,2021-12-29 22:00:00
39292,22,191231.03,2022-02-19 11:00:00
39293,73,328377.69,2022-03-07 18:00:00
39294,5,94912.87,2022-09-23 16:00:00
39295,64,22004.37,2022-10-17 04:00:00
39296,4,55132.31,2022-04-02 03:00:00
39297,41,116348.32,2022-02-17 03:00:00
39298,70,71317.88,2022-08-29 15:00:00
39299,7,141431.75,2022-09-20 19:00:00
39300,148,1213341.23,2022-07-21 06:00:00
39301,23,106857.56,2022-04-07 21:00:00
39302,119,663017.38,2022-03-26 12:00:00
39303,37,193325.62,2022-05-10 08:00:00
39304,26,4738.44,2022-08-10 00:00:00
39305,28,12919.83,2022-09-04 10:00:00
39306,121,147932.58,2022-03-12 12:00:00
39307,26,20400.88,2022-01-18 20:00:00
39308,17,69421.21,2022-01-08 07:00:00
39309,10,174258.58,2022-04-06 15:00:00
39310,15,108232.78,2022-04-11 13:00:00
39311,11,16919.97,2022-04-25 12:00:00
39312,88,575944.99,2022-03-07 16:00:00
39313,15,286063.8,2022-08-11 11:00:00
39314,206,134030.73,2022-04-20 21:00:00
39315,7,15930.35,2022-10-01 19:00:00
39316,177,295994.7,2022-08-05 10:00:00
39317,208,663751.67,2022-01-03 21:00:00
39318,65,347261.47,2022-01-19 13:00:00
39319,48,10634.95,2022-01-16 16:00:00
39320,167,173545.8,2022-03-13 21:00:00
39321,581,967592.99,2022-06-20 15:00:00
39322,107,162980.33,2022-08-17 23:00:00
39323,7,160991.55,2022-09-28 01:00:00
39324,151,90356.56,2022-04-21 14:00:00
39325,73,114512.09,2022-07-27 11:00:00
39326,64,7369.98,2022-10-28 15:00:00
39327,43,24531.12,2022-08-20 05:00:00
39328,38,61070.67,2022-07-28 18:00:00
39329,29,302880.16,2022-05-20 19:00:00
39330,139,49306.14,2022-03-05 07:00:00
39331,9,80333.85,2022-07-04 00:00:00
39332,4,32285.66,2022-01-16 20:00:00
39333,34,247095.6,2022-09-01 09:00:00
39334,54,130921.51,2022-11-13 02:00:00
39335,26,21535.25,2022-06-28 13:00:00
39336,5,62456.58,2022-07-07 03:00:00
39337,79,34620.1,2022-08-19 01:00:00
39338,271,18246.53,2022-02-04 07:00:00
39339,102,219168.38,2022-02-28 14:00:00
39340,72,355337.25,2022-06-17 08:00:00
39341,121,52931.78,2022-02-02 03:00:00
39342,28,570716.85,2022-10-02 04:00:00
39343,402,172121.4,2022-01-27 23:00:00
39344,74,186872.16,2022-01-04 21:00:00
39345,60,147027.05,2022-09-14 16:00:00
39346,24,67050.87,2022-04-26 08:00:00
39347,1064,187392.12,2022-09-30 14:00:00
39348,15,38412.42,2022-11-03 03:00:00
39349,9,107236.93,2022-03-26 19:00:00
39350,9,111289.77,2022-02-14 07:00:00
39351,13,31300.98,2022-08-03 00:00:00
39352,32,86515.2,2022-08-19 01:00:00
39353,10,43716.49,2022-05-27 01:00:00
39354,83,57161.06,2022-09-17 03:00:00
39355,62,824264.21,2022-03-27 20:00:00
39356,18,79485.8,2022-08-28 09:00:00
39357,56,789480.78,2022-03-19 00:00:00
39358,10,187213.86,2022-08-02 08:00:00
39359,291,14817.16,2022-01-18 21:00:00
39360,30,98869.49,2022-09-05 10:00:00
39361,59,711393.06,2022-06-13 00:00:00
39362,297,100299.62,2022-06-24 00:00:00
39363,5,17305.71,2022-08-01 17:00:00
39364,52,303983.27,2022-04-01 22:00:00
39365,77,120384.32,2022-06-01 05:00:00
39366,266,874713.08,2022-08-15 14:00:00
39367,411,205682.1,2022-10-13 17:00:00
39368,145,213628.28,2022-10-24 09:00:00
39369,79,140750.64,2022-05-21 10:00:00
39370,322,125817.08,2022-01-31 01:00:00
39371,3,753394.54,2022-02-15 20:00:00
39372,42,411449.07,2022-10-23 02:00:00
39373,36,27399.7,2022-09-15 16:00:00
39374,123,204917.32,2022-10-28 22:00:00
39375,28,67500.68,2022-10-24 04:00:00
39376,123,924269.04,2022-08-23 00:00:00
39377,40,69047.67,2022-03-13 19:00:00
39378,730,263171.75,2022-10-03 21:00:00
39379,16,14397.8,2022-09-21 23:00:00
39380,17,66381.21,2022-03-13 10:00:00
39381,2,64157.03,2022-06-28 07:00:00
39382,471,45470.7,2022-06-25 16:00:00
39383,93,139285.27,2022-06-15 06:00:00
39384,37,951775.21,2022-04-05 05:00:00
39385,25,424234.8,2022-09-09 13:00:00
39386,220,344371.44,2022-08-25 05:00:00
39387,48,132119.35,2022-07-11 14:00:00
39388,380,189585.04,2022-02-26 17:00:00
39389,97,44467.6,2022-10-09 21:00:00
39390,41,10345.41,2022-05-05 18:00:00
39391,55,383045.19,2022-09-26 06:00:00
39392,55,107920.87,2022-02-18 01:00:00
39393,446,816758.58,2022-11-24 07:00:00
39394,32,149100.79,2022-10-06 23:00:00
39395,29,19870.37,2022-04-11 18:00:00
39396,57,123914.44,2022-04-13 04:00:00
39397,154,111230.9,2022-05-22 13:00:00
39398,79,174296.0,2022-07-19 15:00:00
39399,488,206986.5,2022-02-21 09:00:00
39400,467,387899.02,2022-10-17 17:00:00
39401,60,115846.82,2022-02-26 08:00:00
39402,630,612946.43,2022-06-01 09:00:00
39403,165,489828.47,2022-10-16 14:00:00
39404,45,171256.12,2022-01-16 17:00:00
39405,23,329901.56,2022-10-01 04:00:00
39406,80,163172.62,2022-10-27 02:00:00
39407,95,79570.69,2022-02-22 01:00:00
39408,181,277150.45,2022-07-19 06:00:00
39409,276,209894.11,2022-07-30 04:00:00
39410,40,154549.67,2022-05-20 01:00:00
39411,613,134590.29,2022-05-01 00:00:00
39412,3,98930.62,2022-01-25 13:00:00
39413,14,55246.4,2022-08-17 03:00:00
39414,189,739849.33,2022-07-28 19:00:00
39415,4,27763.75,2022-02-24 22:00:00
39416,18,131918.91,2022-04-16 09:00:00
39417,165,109766.9,2022-04-27 18:00:00
39418,57,196924.97,2022-10-09 18:00:00
39419,58,111244.58,2022-04-15 08:00:00
39420,64,138874.74,2022-11-13 13:00:00
39421,49,109492.75,2022-09-05 04:00:00
39422,107,93806.52,2022-07-13 04:00:00
39423,41,182003.46,2022-05-27 20:00:00
39424,29,73112.92,2022-03-22 11:00:00
39425,32,58720.41,2022-04-30 05:00:00
39426,67,4108.77,2022-10-27 00:00:00
39427,70,130879.43,2022-04-24 20:00:00
39428,19,316876.31,2022-08-24 02:00:00
39429,6,60229.85,2022-09-30 09:00:00
39430,15,115535.23,2022-08-19 19:00:00
39431,39,68781.06,2022-08-20 21:00:00
39432,38,430670.46,2022-01-10 14:00:00
39433,25,74002.36,2022-05-19 14:00:00
39434,39,393501.38,2022-09-15 10:00:00
39435,175,66045.23,2022-04-06 21:00:00
39436,76,251963.64,2022-05-06 10:00:00
39437,35,367400.97,2022-03-14 13:00:00
39438,0,42087.92,2022-03-29 08:00:00
39439,61,187094.98,2022-04-13 11:00:00
39440,33,198167.28,2022-01-31 10:00:00
39441,17,11286.28,2022-09-15 20:00:00
39442,217,78483.04,2022-03-18 07:00:00
39443,61,165101.16,2022-06-03 01:00:00
39444,333,550812.92,2022-04-24 05:00:00
39445,21,127315.18,2022-09-20 15:00:00
39446,295,94781.14,2022-03-26 12:00:00
39447,51,31757.69,2022-09-22 06:00:00
39448,35,95733.5,2022-04-20 10:00:00
39449,149,329657.39,2022-02-14 00:00:00
39450,49,50806.67,2022-08-15 02:00:00
39451,39,105832.14,2022-08-11 17:00:00
39452,87,66346.33,2022-07-10 19:00:00
39453,9,105427.09,2022-01-01 15:00:00
39454,42,61554.45,2022-11-24 20:00:00
39455,14,355723.12,2022-02-22 22:00:00
39456,90,156615.1,2022-09-10 06:00:00
39457,51,520814.39,2022-04-03 09:00:00
39458,9,23459.46,2022-07-25 09:00:00
39459,47,70785.71,2022-08-27 23:00:00
39460,52,290905.9,2022-11-04 17:00:00
39461,507,55569.38,2022-07-22 07:00:00
39462,450,60746.08,2022-08-16 22:00:00
39463,834,717712.73,2022-06-19 22:00:00
39464,81,159333.93,2022-03-19 01:00:00
39465,48,522948.84,2022-04-27 06:00:00
39466,237,47606.07,2022-08-10 06:00:00
39467,190,156959.63,2022-01-16 08:00:00
39468,29,43001.46,2022-05-27 12:00:00
39469,337,451064.37,2022-03-06 17:00:00
39470,178,58751.83,2022-04-09 15:00:00
39471,69,215680.95,2022-11-28 13:00:00
39472,3,157733.62,2022-01-15 17:00:00
39473,11,122299.97,2022-05-11 03:00:00
39474,35,81236.53,2022-05-14 06:00:00
39475,252,191760.67,2022-06-02 11:00:00
39476,57,269770.99,2022-06-21 19:00:00
39477,79,615760.64,2022-04-30 16:00:00
39478,955,1091765.63,2022-09-28 12:00:00
